# EMODnet Human Activities — vessel density, 2021-07, leisure ship types.
# source:  https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/0f2f3ff1-30ef-49e1-96e7-8ca78d58a07c
# zips:    https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/0f2f3ff1-30ef-49e1-96e7-8ca78d58a07c/attachments/EMODnet_HA_Vessel_Density_0[45].zip
# members: vesseldensity_04_20210701.tif (04 = Sailing),
#          vesseldensity_05_20210701.tif (05 = Pleasure Craft)
# licence: Creative Commons CC-BY 4.0 (as stated in the dataset's
#          ISO-19139 metadata inside each zip) — attribution required.
# crs:     EPSG:3035 (ETRS89 / LAEA Europe), 1000 x 1000 m pixels,
#          equal-area, so one pixel is exactly 1 km2.
# unit:    hours per square kilometre per month. EMODnet builds it by
#          drawing a line between consecutive positions of one ship and
#          intersecting it with the 1 km grid, so it is TRACK time, not
#          message count. Per 1 km2 pixel, hours/km2 = hours.
# rows:    pixel CENTRES reprojected to WGS84, kept where the centre is
#          inside lat 53.0-59.0, lon 3.0-17.0 (the project bbox)
#          AND at least one of the two types is > 0. Sorted by lat, lon.
# lon	lat	hours_sailing	hours_pleasure
11.909983	57.221074	0.5256	0.5079
8.883874	57.221203	0.1512	0.1616
8.106547	57.221312	0.0000	0.1726
11.893453	57.221312	0.3660	0.4152
16.799337	57.221340	2.6867	0.7184
8.900407	57.221342	0.0941	0.0944
8.916940	57.221479	0.1019	0.1287
8.123076	57.221549	0.0000	0.1414
11.876924	57.221549	0.5835	0.2220
8.933473	57.221614	0.1566	0.0813
7.130349	57.221644	0.1099	0.0000
16.616575	57.221648	1.7812	0.6201
8.950006	57.221747	0.1027	0.1494
8.139605	57.221784	0.0000	0.0882
11.860395	57.221784	0.4860	0.4629
8.966539	57.221877	0.0358	0.1755
8.983072	57.222006	0.1452	0.0394
8.156135	57.222016	0.4434	0.1492
11.843865	57.222016	0.3908	0.4290
8.999605	57.222133	0.0554	0.0000
16.782870	57.222191	1.6538	0.4797
8.172665	57.222246	0.0000	0.6448
11.827335	57.222246	0.4268	1.1181
5.540469	57.222375	0.0382	0.0000
8.189195	57.222475	0.0000	0.1475
11.810805	57.222475	0.5011	0.5490
16.600104	57.222477	1.5134	0.4088
5.822135	57.222617	0.0229	0.0000
8.205725	57.222701	0.1289	0.0000
11.794275	57.222701	0.3531	0.0562
9.082273	57.222735	0.0000	0.0726
7.643247	57.222829	0.0000	0.0324
9.098807	57.222849	0.0000	0.0899
10.901193	57.222849	0.0000	0.0469
8.222256	57.222925	0.0506	0.0740
11.777744	57.222925	0.5831	0.2525
5.556975	57.222934	0.1041	0.0000
9.115341	57.222961	0.0000	0.0913
10.884659	57.222961	0.3629	0.0574
16.766402	57.223041	2.1836	0.9327
9.131875	57.223071	0.0000	0.0706
10.868125	57.223071	0.1622	0.0000
7.659774	57.223123	0.0000	0.0865
5.838644	57.223140	0.0426	0.0000
8.238787	57.223147	0.0000	0.0084
11.761213	57.223147	0.6641	0.1229
10.851590	57.223179	0.1337	0.0000
16.583633	57.223304	1.0972	0.5440
8.255317	57.223367	0.0000	0.1021
11.744683	57.223367	0.6995	0.2753
10.818522	57.223389	0.1187	0.4297
16.932708	57.223394	0.2238	0.1236
10.801987	57.223490	1.5710	1.3528
11.728152	57.223585	0.7053	0.3303
8.271848	57.223585	0.0000	0.0124
10.785453	57.223590	1.6566	0.4418
10.768918	57.223688	1.7569	1.3050
10.752384	57.223783	2.8356	1.9292
8.288380	57.223801	0.1215	0.0302
11.711620	57.223801	1.1098	0.7323
10.735849	57.223876	1.5382	0.9548
16.749933	57.223888	2.6838	1.4288
5.324813	57.223894	0.0966	0.0000
10.719314	57.223968	1.9054	0.9251
8.304911	57.224015	0.0939	0.1195
11.695089	57.224015	0.9021	0.6692
10.702779	57.224057	3.0969	1.8269
7.246014	57.224114	0.0905	0.0000
16.567160	57.224128	2.3749	1.2557
10.686244	57.224144	2.9827	2.7128
8.321442	57.224227	0.0139	0.0941
11.678558	57.224227	1.1903	0.8787
10.669709	57.224229	1.5913	1.4398
16.916242	57.224262	2.5148	1.2315
7.725885	57.224282	0.2492	0.0000
10.653174	57.224312	0.6743	0.8230
10.636639	57.224393	1.1060	1.2891
8.337974	57.224437	0.1056	0.0329
11.662026	57.224437	1.0274	0.4087
7.262539	57.224459	0.0142	0.0000
10.620103	57.224472	1.4469	0.8149
10.603568	57.224549	2.2238	2.2484
7.742414	57.224566	0.0137	0.0000
4.860447	57.224585	0.0000	0.0481
10.587033	57.224624	6.8847	4.6209
8.354506	57.224644	0.0624	0.0506
11.645494	57.224644	0.8482	0.6347
10.570497	57.224696	4.3865	6.5534
16.733464	57.224733	1.9911	1.2373
9.446038	57.224767	0.0000	0.7315
10.553962	57.224767	0.1172	0.2581
9.462574	57.224835	0.0000	2.6305
10.537426	57.224835	0.0338	0.1235
8.371038	57.224850	0.1487	0.0456
11.628962	57.224850	0.5493	0.4686
9.479109	57.224902	0.0000	0.4511
16.550687	57.224951	7.6774	4.3309
9.495645	57.224966	0.0000	0.0138
8.387570	57.225053	0.0063	0.0063
11.612430	57.225053	0.4309	0.2537
16.899776	57.225128	6.7968	3.7992
11.595897	57.225254	0.9108	0.4403
8.404103	57.225254	0.0000	0.1646
8.420635	57.225454	0.0000	0.0772
11.579365	57.225454	0.6295	0.1486
16.716994	57.225577	4.1919	2.1455
11.562832	57.225651	0.3811	0.1153
7.808529	57.225683	0.0000	0.2185
16.534213	57.225771	5.1808	5.1141
8.453701	57.225846	0.0000	0.0964
11.546299	57.225846	1.1380	0.3701
7.825059	57.225957	0.0757	0.0000
16.883309	57.225992	6.5855	3.2325
8.470234	57.226039	0.0619	3.4455
11.529766	57.226039	0.9465	0.4809
7.841589	57.226229	0.0878	0.0137
11.513233	57.226230	0.6421	0.1136
8.486767	57.226230	0.0494	0.9685
16.700523	57.226418	2.5683	0.9073
8.503301	57.226419	0.0000	0.0512
11.496699	57.226419	0.5189	0.1476
7.361693	57.226483	0.0333	0.0000
7.858118	57.226499	0.0696	0.1214
6.947888	57.226537	0.0055	0.0000
16.517739	57.226589	1.5945	1.7222
8.519834	57.226606	0.1019	0.2109
11.480166	57.226606	0.5899	0.1732
7.874649	57.226767	0.0872	0.0000
8.536368	57.226791	0.2012	0.1872
11.463632	57.226791	0.9402	0.2060
7.378220	57.226813	0.0654	0.0000
16.866842	57.226854	4.8905	1.7174
6.964411	57.226919	0.0822	0.0000
8.552902	57.226973	0.3301	0.0559
11.447098	57.226973	0.6181	0.0742
12.108821	57.227033	1.2672	0.9429
8.569436	57.227154	0.0000	0.0642
11.430564	57.227154	0.3105	0.0597
16.684051	57.227257	1.2055	0.9060
7.907710	57.227296	0.0000	0.1894
12.092290	57.227296	2.6339	5.5725
8.585970	57.227333	0.1025	0.0356
11.414030	57.227333	0.7246	0.3782
16.501264	57.227406	40.3820	25.0464
7.411274	57.227467	0.0820	0.0000
8.602504	57.227509	0.0000	0.1251
11.397496	57.227509	0.1842	0.1571
7.924240	57.227558	0.1155	0.0000
12.075760	57.227558	5.7511	3.5597
8.619038	57.227683	0.0000	0.0348
11.380962	57.227683	0.4765	0.0891
16.850373	57.227714	2.8696	1.0969
7.940771	57.227817	0.1982	0.0116
12.059229	57.227817	5.8146	5.6210
8.635573	57.227856	0.0000	0.0990
11.364427	57.227856	0.6477	0.3199
8.652108	57.228026	0.0000	0.0793
11.347892	57.228026	0.2263	0.2869
7.013983	57.228052	0.0012	0.0000
12.042697	57.228075	6.6257	4.9314
7.957303	57.228075	0.0084	0.0590
16.667579	57.228094	2.9243	1.0956
8.668642	57.228194	0.0000	0.0893
11.331358	57.228194	0.3086	0.3123
7.973834	57.228330	0.0000	0.4968
12.026166	57.228330	9.6271	8.1200
8.685177	57.228360	0.0000	0.0657
11.314823	57.228360	0.9030	1.0824
4.959441	57.228416	0.0188	0.0000
7.030508	57.228426	0.0432	0.0000
7.460857	57.228433	0.0000	0.0033
8.701712	57.228524	0.0938	0.0223
11.298288	57.228524	1.4280	1.1249
16.833904	57.228572	0.9394	1.5765
7.990366	57.228584	0.0000	0.0827
12.009634	57.228584	5.6400	4.4997
8.718248	57.228686	0.0896	0.0000
11.281752	57.228686	1.7626	1.1540
7.477386	57.228750	0.0000	0.0981
11.993102	57.228835	2.4132	1.6382
8.734783	57.228846	0.0671	0.0000
11.265217	57.228846	1.2641	0.4386
16.651106	57.228929	2.3716	0.4239
8.751319	57.229004	0.1107	0.0000
11.248681	57.229004	0.0422	0.1209
4.312254	57.229053	0.0000	0.0462
8.023430	57.229084	0.0769	0.4213
11.976570	57.229084	1.8392	1.1240
11.232146	57.229160	0.1285	0.0540
8.767854	57.229160	0.1873	0.0000
8.784390	57.229313	0.0854	0.1003
11.215610	57.229313	0.5780	0.0000
8.039962	57.229331	0.0000	1.4262
11.960038	57.229331	0.7047	1.5345
7.510443	57.229379	0.0000	0.0573
16.817434	57.229428	2.7048	1.4153
8.800926	57.229465	0.2294	0.1044
8.056494	57.229576	0.0900	0.2242
11.943506	57.229576	1.3102	0.6289
8.817462	57.229614	0.0765	0.0000
7.526972	57.229691	0.0000	0.0972
8.833998	57.229762	0.0871	0.0000
11.166002	57.229762	0.0000	0.0580
16.634633	57.229762	0.5628	0.2431
8.073027	57.229819	0.0000	0.1062
11.926973	57.229819	1.4785	0.5087
7.096609	57.229900	0.0736	0.0000
8.850534	57.229907	0.3185	0.0440
8.867071	57.230050	0.3894	0.0982
8.089560	57.230060	0.0000	0.4285
11.910440	57.230060	1.0889	0.6586
8.883607	57.230191	0.0550	0.1731
16.800964	57.230282	2.5637	0.6389
8.106093	57.230299	0.0000	0.2167
11.893907	57.230299	0.5279	0.2177
8.900144	57.230331	0.0687	0.2078
8.916680	57.230468	0.1444	0.2275
8.122626	57.230535	0.0000	0.0717
11.877374	57.230535	0.5354	0.4057
16.618158	57.230593	1.0834	0.5379
8.933217	57.230602	0.0878	0.2346
7.129661	57.230625	0.0703	0.0000
8.949754	57.230735	0.1351	0.1623
8.139160	57.230770	0.0483	0.0767
11.860840	57.230770	0.7110	0.3731
8.966291	57.230866	0.1786	0.1372
7.146188	57.230984	0.0396	0.0000
8.982828	57.230995	0.0648	0.1799
8.155694	57.231002	0.3932	0.1598
11.844306	57.231002	0.4746	0.3846
8.999366	57.231122	0.0690	0.1764
16.784492	57.231134	2.0052	0.6532
8.172227	57.231233	0.0000	0.1525
11.827773	57.231233	1.0800	0.3211
9.015903	57.231246	0.0655	0.1195
9.032441	57.231369	0.0000	0.0391
16.601683	57.231422	1.9571	0.5902
8.188761	57.231461	0.0000	0.0753
11.811239	57.231461	0.5209	0.4092
16.950835	57.231464	0.0000	18.5796
5.821134	57.231589	0.0676	0.0000
8.205296	57.231688	0.0946	0.0000
11.794704	57.231688	0.7025	0.1021
7.642683	57.231813	0.0000	0.1172
10.901409	57.231838	0.0000	1.5664
5.555912	57.231903	0.0180	0.0000
8.221830	57.231912	0.0631	0.0866
11.778170	57.231912	0.4370	0.2295
10.884871	57.231950	6.9912	0.0042
16.768021	57.231983	2.7544	1.1578
9.131667	57.232060	0.0000	0.0232
10.868333	57.232060	0.0592	0.0000
8.238365	57.232134	0.0233	0.1023
11.761635	57.232134	0.4509	0.0000
9.148206	57.232168	0.0000	0.0938
10.851794	57.232168	0.0795	0.0107
16.585208	57.232249	1.4116	0.8362
9.164744	57.232274	0.0000	0.0939
10.835256	57.232274	0.0243	0.1170
16.934367	57.232334	0.3447	0.2378
8.254900	57.232354	0.0000	0.0204
11.745100	57.232354	0.3373	0.0777
9.181282	57.232378	0.0000	0.0945
10.818718	57.232378	0.0364	0.2132
5.572422	57.232460	0.1075	0.0000
9.197821	57.232479	0.0000	0.0062
10.802179	57.232479	1.1067	0.9847
8.271434	57.232572	0.0000	0.1387
11.728566	57.232572	0.6838	0.1645
10.785641	57.232579	1.8871	0.7294
10.769102	57.232677	2.1352	1.3424
10.752564	57.232772	2.6905	2.1904
8.287970	57.232788	0.1091	0.1145
11.712030	57.232788	0.8821	0.4748
16.751548	57.232831	3.0164	1.2617
5.323694	57.232861	0.0962	0.0000
10.736025	57.232866	1.5268	1.1031
10.719486	57.232957	1.8894	0.9977
7.708809	57.232980	0.0332	0.0000
8.304505	57.233002	0.0000	0.0312
11.695495	57.233002	0.7793	0.7358
10.702947	57.233046	4.3446	2.5287
16.568732	57.233074	0.9845	0.4066
10.686408	57.233134	2.8285	2.4175
16.917897	57.233203	3.6132	1.9457
8.321040	57.233214	0.0791	0.0346
11.678960	57.233214	1.1921	0.7234
10.669869	57.233219	1.4987	1.7150
7.725341	57.233266	0.1909	0.0000
10.653330	57.233302	1.0004	0.8337
10.636791	57.233383	0.5776	0.5778
11.662424	57.233423	1.1873	0.7727
8.337576	57.233423	0.1486	0.0366
7.261883	57.233441	0.1048	0.0000
10.620252	57.233462	1.4188	0.5713
10.603713	57.233538	2.4892	2.4345
4.859217	57.233548	0.0000	0.0481
7.741873	57.233551	0.0334	0.0000
10.587173	57.233613	7.4253	6.0594
8.354112	57.233631	0.0000	0.0151
11.645888	57.233631	0.8821	0.6287
16.735075	57.233677	1.9732	1.1347
9.429366	57.233686	0.0000	0.1422
10.570634	57.233686	3.2165	4.8923
9.445905	57.233756	0.0000	0.4906
10.554095	57.233756	0.1258	0.2504
10.537555	57.233825	0.0000	0.0667
8.370648	57.233837	0.0191	0.0000
11.629352	57.233837	0.7244	0.6079
16.552255	57.233896	2.5460	1.1810
8.387184	57.234040	0.1326	0.0746
11.612816	57.234040	0.2881	0.3519
16.901427	57.234069	7.5529	4.5918
8.403721	57.234242	0.0154	0.1644
11.596279	57.234242	0.8775	0.3510
7.791471	57.234392	0.0000	0.0204
11.579743	57.234441	0.7092	0.1709
16.718601	57.234520	3.3243	1.8888
11.563206	57.234638	0.5649	0.1033
7.808004	57.234668	0.0000	0.0281
16.535777	57.234717	9.7171	6.0396
8.453331	57.234833	0.0000	0.0397
11.546669	57.234833	1.3103	0.4100
16.884956	57.234934	6.3998	3.1288
7.824538	57.234942	0.1626	0.1676
8.469868	57.235027	0.1155	0.4666
11.530132	57.235027	0.7978	0.4017
7.344531	57.235133	0.0290	0.0000
7.841072	57.235214	0.0000	0.0366
8.486405	57.235218	0.0000	0.1445
11.513595	57.235218	0.6496	0.1840
16.702126	57.235362	2.7771	1.3852
8.502942	57.235407	0.0000	0.1373
11.497058	57.235407	0.3500	0.0946
7.361061	57.235466	0.0654	0.0000
7.857605	57.235484	0.0696	0.0455
16.519299	57.235536	7.6950	7.6250
8.519479	57.235593	0.0985	0.0943
11.480521	57.235593	0.7031	0.3014
7.874140	57.235752	0.0950	0.0000
12.125860	57.235752	0.0053	0.0000
8.536017	57.235778	0.0815	0.1859
11.463983	57.235778	0.4856	0.0734
16.868485	57.235796	3.6413	1.2298
6.963684	57.235899	0.0607	0.0000
8.552555	57.235961	0.2555	0.0134
11.447445	57.235961	0.9026	0.1255
7.890674	57.236018	0.0000	0.0338
12.109326	57.236018	922.0880	403.2844
8.569093	57.236142	0.1812	0.0696
11.430907	57.236142	0.3389	0.1000
16.685651	57.236201	1.5170	0.9492
6.980212	57.236279	0.0291	0.0000
7.907208	57.236282	0.2618	0.1547
12.092792	57.236282	4.0994	3.4172
8.585631	57.236320	0.0627	0.0189
11.414369	57.236320	0.7508	0.0880
16.502820	57.236352	149.4122	100.8532
7.410654	57.236450	0.0486	0.0000
8.602169	57.236497	0.0822	0.0468
11.397831	57.236497	0.2333	0.2706
7.923743	57.236543	0.0142	0.0000
12.076257	57.236543	5.5509	4.3360
16.852012	57.236656	2.0040	0.9105
8.618707	57.236671	0.0000	0.0447
11.381293	57.236671	0.2770	0.1109
7.427185	57.236774	0.0354	0.0000
7.940278	57.236803	0.2044	0.0698
12.059722	57.236803	5.1626	7.9517
8.635246	57.236844	0.0000	0.3211
11.364754	57.236844	0.5645	0.1001
8.651785	57.237014	0.0000	0.0472
11.348215	57.237014	0.3923	0.4301
16.669175	57.237038	3.2393	0.9799
12.043187	57.237060	5.4322	5.2836
8.668323	57.237182	0.0000	0.0314
11.331677	57.237182	0.3356	0.2829
7.973349	57.237316	0.0000	0.5006
12.026651	57.237316	6.9653	5.7252
8.684862	57.237348	0.0000	0.0938
11.315138	57.237348	0.4853	0.8001
4.958234	57.237380	0.0188	0.0000
7.029796	57.237407	0.0444	0.0000
7.460249	57.237416	0.0000	0.0936
8.701401	57.237512	0.0000	0.0434
11.298599	57.237512	1.5804	1.2552
16.835539	57.237514	1.1831	1.2768
12.010116	57.237569	9.7398	7.8310
7.989884	57.237569	0.0000	0.0366
8.717941	57.237674	0.0406	0.0509
11.282059	57.237674	1.8695	1.1225
11.993580	57.237820	4.0151	2.6145
8.734480	57.237834	0.1925	0.0000
11.265520	57.237834	1.2805	0.7503
16.652698	57.237874	2.4443	0.3296
8.751019	57.237992	0.0165	0.0000
11.248981	57.237992	0.4707	0.1450
4.310893	57.238010	0.0000	0.0462
7.493314	57.238049	0.0000	0.0036
8.022956	57.238070	0.0769	0.0693
11.977044	57.238070	2.1229	1.0900
11.232441	57.238148	0.2356	0.0290
8.784099	57.238301	0.1666	0.0000
11.215901	57.238301	0.4537	0.0000
8.039492	57.238317	0.0000	0.1584
11.960508	57.238317	1.2355	1.1117
7.509847	57.238363	0.0000	0.0860
16.819066	57.238370	3.2366	1.3163
8.800639	57.238453	0.2160	0.0038
8.056029	57.238562	0.0879	0.2319
11.943971	57.238562	1.1445	1.1986
8.817179	57.238603	0.2631	0.1101
7.526380	57.238674	0.0000	0.0648
16.636220	57.238707	0.8474	0.2861
8.833719	57.238750	0.0925	0.0972
11.166281	57.238750	0.0000	0.0580
8.072566	57.238805	0.0000	0.2820
11.927434	57.238805	1.3670	1.1639
7.095913	57.238882	0.0131	0.0000
8.866799	57.239039	0.0890	0.0000
8.089102	57.239046	0.0000	0.1325
11.910898	57.239046	1.6480	0.6109
8.883340	57.239180	0.4397	0.0689
16.802591	57.239224	2.7801	0.7873
7.112444	57.239245	0.0605	0.0000
11.894361	57.239285	0.7218	0.2806
7.559447	57.239291	0.0000	0.0063
8.899880	57.239319	0.1696	0.0932
8.916421	57.239456	0.0160	0.0178
8.122177	57.239521	0.0000	0.0510
11.877823	57.239521	0.5324	0.5012
16.619742	57.239538	0.9331	0.2895
8.932962	57.239591	0.0839	0.1132
7.575980	57.239596	0.0000	0.0647
8.949503	57.239724	0.0813	0.1583
8.138714	57.239756	0.1578	0.1227
11.861286	57.239756	0.7887	0.1920
8.966044	57.239855	0.0067	0.0501
7.145504	57.239966	0.1134	0.0000
8.982585	57.239984	0.1665	0.0955
8.155252	57.239989	0.2802	0.3465
11.844748	57.239989	0.4537	0.7292
16.786116	57.240076	2.3650	0.6965
8.999126	57.240110	0.1771	0.1372
8.171790	57.240219	0.0000	0.1358
11.828210	57.240219	0.2904	0.2588
9.015667	57.240235	0.0680	0.1929
9.032209	57.240358	0.0776	0.2803
16.603263	57.240367	1.9540	0.7904
16.952499	57.240404	0.0000	0.1308
8.188328	57.240448	0.0000	0.1048
11.811672	57.240448	0.6538	0.5236
9.048750	57.240478	0.0000	0.1206
5.820134	57.240561	0.0676	0.0000
9.065292	57.240596	0.0000	0.0275
8.204866	57.240674	0.0953	0.0199
11.795134	57.240674	0.6627	0.0263
7.642118	57.240797	0.0000	0.1237
8.221404	57.240898	0.0000	0.1107
11.778596	57.240898	0.3796	0.2602
16.769640	57.240926	2.8879	1.4591
10.885083	57.240939	16.1727	0.0531
10.868541	57.241049	0.4827	0.1280
8.237943	57.241121	0.0869	0.2097
11.762057	57.241121	0.3340	0.0000
10.851999	57.241157	0.1321	0.1050
16.586784	57.241194	1.3192	0.3183
10.835456	57.241263	0.1166	0.0000
16.936026	57.241275	0.5446	0.2001
8.254481	57.241341	0.0000	0.1194
11.745519	57.241341	0.6978	0.0777
10.818914	57.241367	0.0078	0.1149
5.571362	57.241430	0.0315	0.0000
9.197628	57.241469	0.0000	0.0890
10.802372	57.241469	0.2409	0.3148
8.271020	57.241559	0.0000	0.0057
11.728980	57.241559	0.5688	0.2762
9.214171	57.241568	0.0000	0.0947
10.785829	57.241568	2.3392	1.3601
9.230713	57.241666	0.0000	0.0945
10.769287	57.241666	1.9754	1.0308
9.247256	57.241762	0.0000	0.0311
10.752744	57.241762	3.1910	2.3895
16.753164	57.241774	2.8888	1.3136
8.287559	57.241775	0.1091	0.0116
11.712441	57.241775	0.6392	0.1563
5.322574	57.241829	0.0961	0.0000
10.736201	57.241855	1.7834	1.4110
10.719659	57.241946	3.1300	1.6665
7.708260	57.241964	0.1109	0.0000
5.587877	57.241984	0.0900	0.0000
8.304099	57.241989	0.0000	0.0366
11.695901	57.241989	1.1579	0.6064
16.570304	57.242019	1.7399	0.9736
10.703116	57.242036	3.6055	2.7883
10.686573	57.242123	3.4168	2.1839
16.919553	57.242144	5.7208	2.6687
11.679362	57.242201	0.6296	0.6094
8.320638	57.242201	0.0000	0.0201
10.670030	57.242208	1.7562	1.3684
7.724796	57.242251	0.0763	0.0000
10.653487	57.242291	0.9113	1.0778
10.636944	57.242372	0.1664	0.0750
8.337178	57.242410	0.1531	0.0000
11.662822	57.242410	0.9907	0.5738
7.261227	57.242423	0.0621	0.0000
10.620401	57.242451	1.5287	0.6439
4.857986	57.242510	0.0000	0.0481
10.603857	57.242528	2.9603	2.2261
7.741332	57.242535	0.0666	0.0000
10.587314	57.242603	6.6451	6.8613
8.353718	57.242618	0.0784	0.0000
11.646282	57.242618	0.7759	0.6218
16.736687	57.242620	1.6673	1.2211
9.429229	57.242675	0.0000	0.0490
10.570771	57.242675	3.4438	4.4117
10.554227	57.242746	0.1229	0.2839
7.277760	57.242766	0.0417	0.0000
10.537684	57.242815	0.0000	0.0667
8.370258	57.242824	0.0191	0.0855
11.629742	57.242824	0.7276	0.9154
16.553823	57.242842	1.8553	0.9013
16.903079	57.243010	8.0197	4.9293
8.386798	57.243027	0.0000	0.0580
11.613202	57.243027	0.5802	0.4813
8.403338	57.243229	0.1282	0.0925
11.596662	57.243229	1.0458	0.4448
7.790942	57.243377	0.0000	0.0252
8.419879	57.243428	0.0066	0.0000
11.580121	57.243428	0.7042	0.1940
16.720209	57.243464	3.7791	1.2435
11.563581	57.243626	0.7142	0.1181
16.537341	57.243663	3.0572	1.9302
7.327361	57.243782	0.0007	0.0000
8.452960	57.243821	0.1066	0.0788
11.547040	57.243821	1.2214	0.4610
16.886604	57.243875	4.9619	1.9247
7.824017	57.243927	0.1635	0.1588
8.469501	57.244014	0.0103	3.9482
11.530499	57.244014	1.1114	0.2311
7.343895	57.244116	0.0879	0.0000
7.840554	57.244199	0.0000	0.1152
8.486042	57.244205	0.0000	0.0289
11.513958	57.244205	0.3523	0.2845
16.703730	57.244306	2.9952	2.1198
8.502583	57.244394	0.0594	0.0031
11.497417	57.244394	0.3630	0.2378
7.857092	57.244469	0.1237	0.0000
12.142908	57.244469	0.0066	0.0000
16.520859	57.244482	13.6441	9.9239
8.519125	57.244581	0.0402	0.0604
11.480875	57.244581	0.4855	0.1892
7.873630	57.244737	0.0558	0.0000
12.126370	57.244737	0.0213	0.0000
16.870128	57.244737	2.9445	0.7197
8.535666	57.244766	0.1261	0.2322
11.464334	57.244766	0.5227	0.0709
8.552208	57.244949	0.0683	0.0125
11.447792	57.244949	0.8403	0.1268
12.109832	57.245003	473.2558	281.6317
7.890168	57.245003	0.0000	0.0741
8.568750	57.245129	0.1369	0.0710
11.431250	57.245129	0.5360	0.1722
16.687251	57.245145	1.7251	0.9545
6.979488	57.245260	0.0898	0.0000
7.906707	57.245267	0.0527	0.1147
12.093293	57.245267	12.2484	10.0296
16.504376	57.245299	1.2559	1.6298
8.585292	57.245308	0.1336	0.0000
11.414708	57.245308	0.2616	0.0000
8.601834	57.245485	0.1422	0.0273
11.398166	57.245485	0.5834	0.1730
12.076754	57.245529	4.3259	2.5958
16.853652	57.245598	1.5916	0.8532
8.618376	57.245659	0.0554	0.0193
11.381624	57.245659	0.3677	0.2061
7.426569	57.245757	0.0859	0.0000
7.939785	57.245788	0.2033	0.0697
12.060215	57.245788	4.9024	3.8454
8.634919	57.245832	0.0000	0.1285
11.365081	57.245832	0.4110	0.2582
16.670771	57.245983	2.6966	1.0735
8.651462	57.246002	0.0000	0.0903
11.348538	57.246002	0.4216	0.2318
12.043676	57.246046	4.9989	4.7277
7.443105	57.246079	0.0005	0.0203
8.668004	57.246170	0.0000	0.0711
11.331996	57.246170	0.3929	0.4336
7.972863	57.246301	0.0000	0.1557
12.027137	57.246301	5.6653	3.3328
8.684547	57.246336	0.0000	0.0222
11.315453	57.246336	0.4291	0.5423
4.957026	57.246344	0.0188	0.0000
7.029085	57.246388	0.0170	0.0000
7.459641	57.246399	0.0000	0.0674
16.837175	57.246456	1.5399	1.0737
8.701090	57.246500	0.0000	0.1095
11.298910	57.246500	1.0540	1.0635
7.989403	57.246555	0.0000	0.0693
12.010597	57.246555	9.0932	7.8568
8.717633	57.246662	0.0000	0.0227
11.282367	57.246662	2.0259	1.2346
7.045618	57.246760	0.0274	0.0000
11.994057	57.246806	7.7029	5.7310
16.654290	57.246818	2.8332	0.6163
8.734177	57.246822	0.0000	0.0657
11.265823	57.246822	1.4921	1.0734
4.309530	57.246967	0.0000	0.0462
8.750720	57.246980	0.1834	0.0148
11.249280	57.246980	0.9089	0.1515
7.492713	57.247033	0.0000	0.0896
8.022483	57.247056	0.0769	0.1452
11.977517	57.247056	3.1717	1.6622
8.767264	57.247136	0.0660	0.0000
11.232736	57.247136	0.3158	0.0852
11.216193	57.247290	0.2371	0.0000
8.039023	57.247303	0.0000	0.1305
11.960977	57.247303	1.2424	1.2592
16.820698	57.247313	2.8001	1.6573
7.509250	57.247346	0.0000	0.0317
8.800351	57.247441	0.0277	0.0000
11.199649	57.247441	0.0663	0.0000
8.055563	57.247548	0.0838	0.4249
11.944437	57.247548	1.5075	0.9010
8.816895	57.247591	0.1893	0.0000
16.637809	57.247652	1.0760	0.2782
7.525787	57.247658	0.0000	0.0332
8.833439	57.247739	0.3606	0.0141
11.166561	57.247739	0.0000	0.0580
8.072104	57.247791	0.0000	0.0285
11.927896	57.247791	0.3773	1.3762
8.849983	57.247884	0.2867	0.1142
8.866528	57.248027	0.0727	0.0824
8.088644	57.248032	0.0000	0.1126
11.911356	57.248032	1.8210	0.8620
16.804220	57.248167	2.1243	15.1248
8.883072	57.248169	0.0161	0.0000
7.111752	57.248226	0.0734	0.0000
8.105185	57.248271	0.0000	0.8213
11.894815	57.248271	1.0707	0.5506
8.899617	57.248308	0.2879	0.0000
8.916161	57.248445	0.2482	0.0752
16.621327	57.248483	1.1174	0.5353
11.878273	57.248508	0.5124	0.3391
8.932706	57.248580	0.0796	0.0949
7.575400	57.248580	0.0000	0.0885
8.949251	57.248713	0.0590	0.0585
8.138268	57.248742	0.1772	0.0000
11.861732	57.248742	0.5527	0.2381
8.965796	57.248844	0.0626	0.1847
7.144821	57.248947	0.0896	0.0000
8.982341	57.248972	0.0000	0.0781
8.154810	57.248975	0.2646	0.2365
11.845190	57.248975	0.3737	0.6416
5.802611	57.249007	0.0206	0.0000
16.787741	57.249019	15.7330	10.8667
8.998886	57.249099	0.0537	0.0000
8.171351	57.249206	0.0000	0.0779
11.828649	57.249206	0.2316	0.4312
9.015431	57.249224	0.1927	0.0000
7.161355	57.249305	0.0245	0.0000
16.604844	57.249313	1.5039	0.4302
16.954163	57.249344	0.0000	0.1169
9.031977	57.249346	0.1397	0.0003
8.187893	57.249434	0.0000	0.1708
11.812107	57.249434	0.6739	0.4995
9.048522	57.249467	0.1014	0.2051
7.625014	57.249484	0.0000	0.0275
5.819132	57.249532	0.0471	0.0000
9.065068	57.249585	0.0000	0.2969
